,id_venta,id_producto,cantidad,fecha,id_cliente
17049,V004738,P0149,6,2021-03-03,C0056
17050,V004826,P0248,1,2022-07-03,C0044
17051,V003114,P0594,7,2024-05-14,C0009
17052,V002244,P0183,4,2022-05-22,C0227
17053,V005894,P0555,9,2022-02-28,C0263
17054,V005505,P0062,9,2020-04-15,C0090
17055,V002829,P0254,9,2023-10-20,C0076
17056,V006219,P0101,5,2023-10-22,C0285
17057,V003942,P0523,9,2020-04-06,C0297
17058,V007981,P0232,10,2024-03-31,C0261
17059,V001452,P0505,4,2020-02-13,C0286
17060,V007250,P0311,9,2020-03-13,C0154
17061,V003439,P0504,1,2021-08-21,C0005
17062,V000251,P0578,4,2023-03-08,C0152
17063,V003696,P0413,4,2021-10-29,C0122
17064,V000068,P0097,3,2020-04-20,C0161
17065,V003298,P0188,7,2024-03-01,C0244
17066,V001352,P0325,2,2024-03-19,C0260
17067,V004162,P0434,8,2022-12-11,C0059
17068,V006970,P0579,6,2024-03-13,C0106
17069,V001491,P0562,9,2022-05-06,C0165
17070,V005758,P0315,5,2020-01-18,C0218
17071,V006320,P0241,2,2020-02-20,C0117
17072,V007549,P0178,2,2021-05-18,C0075
17073,V000942,P0278,1,2024-01-07,C0275
17074,V001485,P0142,10,2021-09-09,C0035
17075,V005833,P0185,1,2020-12-15,C0005
17076,V004507,P0534,3,2020-05-19,C0174
17077,V005148,P0498,1,2022-03-15,C0167
17078,V005983,P0082,3,2023-12-10,C0154
17079,V005880,P0218,3,2021-04-04,C0113
17080,V006125,P0471,5,2021-06-04,C0125
17081,V004782,P0119,10,2024-06-26,C0299
17082,V003402,P0454,6,2021-01-17,C0223
17083,V004825,P0426,7,2024-04-17,C0223
17084,V007304,P0275,1,2022-07-05,C0204
17085,V007780,P0004,6,2022-01-16,C0195
17086,V003834,P0465,3,2024-02-24,C0032
17087,V004164,P0445,9,2021-09-11,C0291
17088,V005145,P0555,7,2024-02-01,C0089
17089,V002281,P0492,1,2021-01-01,C0061
17090,V005903,P0191,8,2022-03-06,C0220
17091,V005637,P0303,10,2020-11-12,C0241
17092,V003990,P0039,10,2022-03-26,C0187
17093,V002366,P0442,8,2020-10-16,C0005
17094,V004352,P0366,6,2022-09-16,C0209
17095,V000695,P0481,9,2024-02-28,C0206
17096,V007507,P0459,3,2021-08-08,C0011
17097,V005542,P0287,1,2022-06-02,C0064
17098,V000572,P0348,4,2021-11-20,C0218
17099,V006512,P0352,6,2023-05-21,C0031
17100,V006460,P0353,3,2024-06-25,C0299
17101,V007328,P0478,6,2022-05-05,C0084
17102,V007069,P0478,7,2023-05-31,C0082
17103,V004251,P0558,2,2021-07-26,C0036
17104,V007417,P0278,8,2020-10-19,C0138
17105,V004675,P0535,5,2022-08-08,C0073
17106,V004217,P0480,2,2022-05-30,C0057
17107,V007252,P0071,8,2022-04-20,C0192
17108,V003985,P0565,8,2024-05-27,C0279
17109,V000226,P0181,4,2021-03-09,C0127
17110,V007658,P0151,6,2023-11-14,C0011
17111,V001948,P0229,2,2023-01-19,C0166
17112,V007328,P0564,9,2022-05-05,C0084
17113,V007000,P0012,2,2023-12-31,C0022
17114,V003195,P0347,5,2021-12-30,C0129
17115,V004336,P0278,6,2022-02-19,C0123
17116,V001717,P0573,5,2021-05-08,C0251
17117,V001566,P0321,10,2020-10-07,C0243
17118,V000461,P0083,5,2021-05-13,C0076
17119,V001892,P0349,5,2023-09-10,C0049
17120,V002820,P0098,4,2021-08-24,C0220
17121,V007321,P0185,5,2020-05-08,C0254
17122,V004799,P0393,9,2020-06-09,C0254
17123,V006268,P0488,5,2020-09-26,C0078
17124,V004131,P0203,8,2023-06-08,C0255
17125,V005727,P0276,10,2023-11-30,C0267
17126,V000730,P0583,3,2020-03-07,C0092
17127,V001621,P0344,1,2022-05-30,C0229
17128,V005847,P0539,9,2022-09-19,C0030
17129,V001481,P0091,1,2022-12-24,C0255
17130,V002097,P0136,10,2021-07-24,C0088
17131,V007401,P0533,9,2023-01-08,C0250
17132,V003308,P0327,9,2023-10-24,C0185
17133,V002000,P0580,1,2020-11-28,C0059
17134,V002618,P0151,10,2022-11-06,C0144
17135,V006040,P0011,2,2021-03-17,C0028
17136,V006431,P0060,9,2020-12-31,C0109
17137,V001045,P0429,3,2020-02-06,C0291
17138,V000401,P0402,8,2022-02-02,C0138
17139,V005914,P0210,2,2021-06-27,C0125
17140,V005267,P0396,4,2024-02-11,C0069
17141,V004324,P0510,9,2024-04-30,C0262
17142,V006514,P0171,6,2024-04-21,C0069
17143,V007511,P0066,6,2021-07-04,C0265
17144,V007351,P0278,3,2024-02-10,C0243
17145,V006571,P0543,2,2021-05-01,C0133
17146,V007787,P0485,4,2020-08-28,C0148
17147,V000268,P0108,10,2020-04-19,C0297
17148,V007075,P0565,9,2022-04-30,C0038
17149,V004134,P0470,9,2024-05-22,C0049
17150,V000411,P0179,10,2023-11-09,C0061
17151,V001259,P0523,6,2020-01-22,C0143
17152,V000771,P0068,4,2023-10-17,C0218
17153,V002865,P0478,4,2020-09-21,C0258
17154,V006146,P0149,4,2022-11-01,C0061
17155,V003122,P0129,2,2024-03-29,C0159
17156,V000441,P0304,4,2021-09-13,C0258
17157,V002518,P0489,10,2022-11-20,C0213
17158,V005235,P0321,2,2021-03-22,C0092
17159,V001817,P0327,3,2023-11-30,C0283
17160,V007213,P0410,4,2023-09-30,C0185
17161,V001779,P0164,10,2023-06-17,C0234
17162,V002555,P0489,10,2024-07-01,C0143
17163,V001044,P0594,1,2021-03-29,C0279
17164,V004349,P0143,6,2020-02-07,C0174
17165,V001574,P0550,9,2022-10-07,C0203
17166,V006909,P0450,9,2022-02-07,C0264
17167,V006825,P0218,9,2020-02-25,C0154
17168,V004665,P0338,10,2023-07-18,C0222
17169,V001967,P0521,7,2021-02-02,C0186
17170,V005201,P0112,5,2024-03-13,C0132
17171,V007727,P0001,10,2022-09-24,C0074
17172,V005459,P0081,7,2021-04-28,C0250
17173,V004043,P0302,1,2021-01-29,C0197
17174,V007578,P0030,9,2023-02-23,C0030
17175,V003712,P0244,10,2023-03-11,C0007
17176,V002491,P0192,8,2022-09-14,C0260
17177,V004233,P0429,4,2023-05-12,C0221
17178,V000188,P0578,1,2023-08-24,C0214
17179,V007287,P0091,1,2021-06-23,C0088
17180,V005673,P0090,7,2023-08-10,C0230
17181,V006235,P0196,1,2024-07-09,C0046
17182,V005700,P0343,10,2020-10-08,C0237
17183,V005993,P0508,1,2022-08-02,C0084
17184,V001261,P0129,5,2021-11-19,C0142
17185,V003697,P0546,4,2023-04-13,C0168
17186,V004342,P0269,4,2020-05-27,C0267
17187,V004162,P0437,9,2022-12-11,C0059
17188,V000420,P0263,7,2020-06-16,C0199
17189,V007440,P0076,1,2024-02-05,C0283
17190,V005908,P0399,2,2021-11-14,C0104
17191,V001815,P0173,4,2022-05-24,C0228
17192,V004921,P0418,3,2021-02-09,C0238
17193,V007084,P0253,1,2023-04-23,C0251
17194,V000470,P0227,8,2020-07-05,C0181
17195,V005463,P0163,8,2023-12-12,C0271
17196,V005706,P0493,8,2022-10-21,C0271
17197,V005946,P0513,2,2023-05-18,C0267
17198,V003523,P0300,3,2022-02-23,C0263
17199,V007688,P0167,8,2022-12-01,C0142
17200,V001391,P0077,6,2021-08-05,C0161
17201,V004697,P0006,5,2022-04-03,C0216
17202,V000402,P0043,8,2023-03-19,C0182
17203,V002284,P0341,4,2020-02-29,C0038
17204,V001768,P0443,4,2023-07-25,C0285
17205,V002994,P0511,5,2022-07-24,C0256
17206,V004756,P0313,5,2023-01-24,C0033
17207,V003207,P0036,10,2023-12-23,C0011
17208,V007285,P0083,9,2023-11-02,C0031
17209,V007438,P0454,7,2024-03-28,C0297
17210,V006370,P0316,4,2022-09-28,C0291
17211,V000631,P0354,8,2021-04-26,C0069
17212,V005240,P0129,1,2023-10-12,C0067
17213,V002420,P0411,4,2020-03-30,C0204
17214,V007061,P0523,8,2024-03-16,C0224
17215,V007109,P0027,4,2021-11-18,C0137
17216,V006299,P0200,5,2022-07-11,C0218
17217,V002022,P0266,2,2022-11-17,C0025
17218,V001658,P0121,8,2023-09-08,C0237
17219,V004141,P0446,1,2020-02-05,C0028
17220,V003753,P0294,3,2022-03-28,C0017
17221,V002069,P0557,6,2024-01-25,C0198
17222,V003898,P0208,5,2020-10-03,C0165
17223,V003011,P0191,10,2023-08-02,C0061
17224,V004869,P0348,9,2020-01-31,C0240
17225,V002220,P0210,4,2023-06-27,C0106
17226,V003987,P0066,10,2024-03-06,C0245
17227,V004461,P0301,9,2023-05-02,C0126
17228,V000972,P0377,9,2022-03-19,C0211
17229,V006626,P0208,6,2021-08-04,C0222
17230,V005801,P0574,6,2024-05-01,C0047
17231,V002458,P0144,10,2022-12-07,C0082
17232,V005022,P0403,8,2020-08-07,C0184
17233,V004138,P0282,5,2023-05-28,C0049
17234,V001596,P0578,8,2020-05-05,C0090
17235,V002461,P0584,9,2020-02-29,C0260
17236,V000911,P0447,5,2023-07-03,C0126
17237,V005977,P0544,5,2023-10-17,C0112
17238,V000398,P0493,2,2023-08-26,C0001
17239,V000899,P0197,4,2022-04-23,C0265
17240,V003590,P0385,8,2020-04-20,C0256
17241,V003932,P0422,4,2023-03-19,C0051
17242,V000421,P0488,5,2022-06-12,C0009
17243,V007160,P0135,1,2022-09-25,C0265
17244,V000794,P0589,6,2021-04-10,C0150
17245,V001538,P0469,4,2021-01-01,C0131
17246,V000605,P0304,3,2020-09-01,C0143
17247,V002107,P0369,10,2023-12-15,C0129
17248,V006921,P0537,4,2024-03-13,C0159
17249,V003416,P0023,10,2021-11-14,C0246
17250,V002827,P0014,10,2022-05-25,C0113
17251,V002358,P0355,7,2020-07-24,C0250
17252,V000975,P0167,2,2023-07-11,C0039
17253,V006654,P0268,2,2022-01-30,C0255
17254,V002727,P0213,9,2020-05-30,C0155
17255,V006110,P0478,7,2024-04-12,C0253
17256,V002164,P0474,1,2023-09-25,C0007
17257,V007714,P0180,3,2023-12-25,C0081
17258,V002493,P0008,4,2021-07-18,C0119
17259,V004500,P0169,7,2021-03-16,C0034
17260,V001811,P0332,7,2020-03-11,C0229
17261,V001621,P0053,5,2022-05-30,C0229
17262,V004379,P0491,3,2022-10-23,C0249
17263,V003675,P0185,5,2020-11-18,C0002
17264,V005787,P0463,3,2024-05-05,C0276
17265,V002969,P0501,1,2020-02-05,C0112
17266,V005367,P0036,2,2020-11-15,C0210
17267,V006195,P0239,2,2022-01-31,C0122
17268,V002392,P0341,5,2023-10-29,C0139
17269,V002810,P0468,10,2021-04-20,C0046
17270,V000827,P0315,6,2021-09-30,C0281
17271,V003742,P0245,1,2020-08-28,C0030
17272,V007965,P0355,6,2020-02-11,C0197
17273,V003878,P0224,7,2024-06-30,C0109
17274,V004760,P0164,6,2023-07-10,C0116
17275,V003040,P0324,9,2024-01-16,C0165
17276,V001593,P0588,4,2022-06-26,C0009
17277,V002196,P0153,3,2022-06-30,C0028
17278,V003169,P0178,8,2023-04-21,C0056
17279,V005439,P0299,2,2024-02-03,C0134
17280,V001770,P0253,1,2021-05-20,C0104
17281,V001120,P0588,2,2023-01-22,C0125
17282,V002858,P0372,7,2022-06-13,C0069
17283,V000012,P0419,5,2020-05-04,C0294
17284,V003065,P0129,1,2020-11-15,C0089
17285,V000017,P0439,8,2020-06-23,C0149
17286,V007479,P0426,4,2023-09-03,C0271
17287,V005463,P0367,8,2023-12-12,C0271
17288,V006093,P0154,3,2020-03-05,C0178
17289,V002626,P0194,10,2020-07-30,C0131
17290,V007282,P0208,9,2022-03-01,C0209
17291,V004332,P0082,7,2023-01-04,C0222
17292,V003854,P0040,4,2020-12-12,C0144
17293,V001959,P0568,10,2022-06-04,C0164
17294,V002652,P0578,7,2024-03-11,C0090
17295,V006454,P0340,7,2022-04-26,C0112
17296,V000486,P0036,8,2024-06-04,C0221
17297,V004542,P0162,2,2021-04-04,C0003
17298,V001796,P0021,4,2021-09-28,C0060
17299,V000268,P0278,4,2020-04-19,C0297
17300,V005267,P0097,1,2024-02-11,C0069
17301,V007403,P0021,5,2024-02-19,C0061
17302,V004211,P0314,2,2021-02-14,C0088
17303,V001548,P0353,6,2021-01-26,C0150
17304,V007613,P0446,9,2021-10-18,C0051
17305,V002810,P0372,4,2021-04-20,C0046
17306,V004808,P0087,6,2023-12-07,C0148
17307,V000111,P0403,3,2023-04-24,C0051
17308,V001841,P0172,6,2021-09-29,C0282
17309,V001092,P0553,7,2023-03-10,C0152
17310,V002629,P0592,4,2022-03-11,C0116
17311,V001729,P0411,6,2021-02-28,C0247
17312,V004205,P0419,2,2020-01-19,C0164
17313,V001663,P0577,5,2020-09-04,C0046
17314,V001600,P0365,2,2023-07-19,C0035
17315,V006381,P0459,3,2020-10-15,C0228
17316,V000296,P0142,9,2021-11-29,C0152
17317,V000847,P0549,3,2024-03-02,C0074
17318,V001151,P0305,4,2022-05-22,C0264
17319,V005839,P0508,9,2023-11-12,C0158
17320,V006338,P0025,2,2022-09-23,C0267
17321,V006392,P0276,2,2021-04-27,C0132
17322,V000565,P0450,4,2021-12-19,C0230
17323,V005416,P0093,2,2022-05-26,C0082
17324,V002508,P0274,2,2021-11-05,C0002
17325,V007524,P0145,10,2022-03-29,C0224
17326,V004470,P0366,4,2021-01-13,C0162
17327,V007538,P0214,4,2020-05-11,C0081
17328,V000338,P0275,1,2024-04-29,C0064
17329,V005940,P0304,1,2021-07-02,C0262
17330,V007648,P0046,10,2023-10-15,C0061
17331,V002194,P0452,6,2023-07-21,C0017
17332,V006513,P0177,4,2023-07-22,C0226
17333,V005287,P0365,8,2023-05-13,C0069
17334,V004217,P0016,7,2022-05-30,C0057
17335,V001550,P0555,2,2020-01-17,C0149
17336,V006189,P0509,8,2021-02-06,C0299
17337,V004085,P0594,5,2022-09-21,C0263
17338,V007133,P0202,8,2020-07-25,C0265
17339,V007241,P0276,4,2020-05-17,C0254
17340,V002650,P0115,9,2020-12-06,C0132
17341,V005309,P0323,4,2022-09-30,C0070
17342,V006614,P0056,6,2024-05-29,C0113
17343,V007837,P0127,7,2022-06-15,C0009
17344,V003398,P0209,4,2022-01-14,C0106
17345,V005360,P0401,6,2020-10-13,C0044
17346,V001775,P0449,10,2024-03-20,C0104
17347,V007576,P0589,8,2023-08-13,C0214
17348,V004487,P0314,8,2023-10-22,C0194
17349,V007853,P0356,5,2021-03-18,C0199
17350,V005616,P0232,9,2020-07-16,C0216
17351,V003349,P0562,2,2022-12-11,C0004
17352,V002262,P0247,10,2021-02-26,C0223
17353,V004482,P0193,5,2022-07-14,C0061
17354,V003375,P0145,5,2022-07-04,C0096
17355,V007006,P0474,4,2022-07-10,C0007
17356,V005599,P0100,1,2022-06-01,C0005
17357,V001738,P0461,4,2021-07-21,C0117
17358,V006375,P0051,1,2022-12-04,C0088
17359,V007881,P0583,10,2021-02-13,C0099
17360,V004332,P0334,9,2023-01-04,C0222
17361,V004580,P0080,5,2023-07-16,C0048
17362,V001747,P0249,1,2021-12-03,C0271
17363,V006995,P0367,4,2022-11-25,C0045
17364,V000447,P0372,6,2022-02-25,C0127
17365,V000802,P0058,3,2023-09-13,C0061
17366,V003607,P0164,1,2020-02-08,C0237
17367,V005088,P0509,1,2022-06-30,C0112
17368,V006409,P0560,10,2021-08-09,C0206
17369,V004323,P0166,7,2021-12-22,C0126
17370,V002283,P0139,1,2024-02-12,C0223
17371,V002263,P0574,3,2020-11-20,C0088
17372,V004114,P0468,1,2021-06-09,C0198
17373,V002609,P0138,10,2020-12-16,C0153
17374,V003000,P0583,9,2022-12-19,C0011
17375,V001371,P0304,7,2023-02-27,C0199
17376,V007968,P0019,4,2021-12-22,C0070
17377,V003137,P0351,8,2022-03-30,C0192
17378,V005575,P0591,1,2024-03-17,C0254
17379,V006815,P0269,9,2023-03-06,C0060
17380,V005750,P0375,2,2023-11-10,C0164
17381,V002222,P0244,8,2023-11-10,C0192
17382,V005871,P0325,5,2023-05-29,C0026
17383,V000419,P0393,10,2022-09-22,C0015
17384,V004677,P0433,10,2021-04-21,C0137
17385,V002440,P0246,9,2022-02-25,C0033
17386,V005861,P0315,2,2022-03-09,C0188
17387,V002208,P0071,10,2024-01-04,C0061
17388,V007424,P0010,3,2020-03-16,C0038
17389,V000920,P0458,7,2021-11-27,C0185
17390,V000182,P0204,10,2020-01-22,C0124
17391,V002475,P0475,7,2020-03-04,C0153
17392,V004298,P0580,5,2022-06-30,C0076
17393,V005769,P0319,2,2022-10-27,C0043
17394,V004896,P0331,9,2021-01-23,C0120
17395,V003840,P0402,2,2021-11-11,C0270
17396,V006074,P0395,5,2022-07-06,C0058
17397,V000958,P0108,10,2023-09-06,C0156
17398,V002824,P0082,10,2021-01-31,C0007
17399,V004561,P0208,8,2022-01-02,C0059
17400,V004526,P0127,6,2024-05-27,C0243
17401,V000982,P0048,5,2020-09-27,C0031
17402,V003378,P0081,6,2024-05-09,C0300
17403,V001389,P0543,2,2024-01-25,C0002
17404,V001572,P0565,5,2022-01-17,C0270
17405,V006922,P0121,4,2021-10-24,C0075
17406,V004902,P0314,6,2024-03-24,C0051
17407,V006371,P0329,10,2022-03-16,C0009
17408,V004968,P0518,7,2024-05-19,C0204
17409,V000026,P0355,10,2023-06-13,C0026
17410,V005942,P0285,6,2024-06-11,C0229
17411,V007635,P0442,1,2020-08-05,C0048
17412,V000417,P0181,5,2020-01-07,C0072
17413,V006647,P0108,9,2022-02-25,C0048
17414,V006957,P0506,6,2024-03-05,C0009
17415,V007401,P0480,10,2023-01-08,C0250
17416,V004243,P0166,2,2020-02-19,C0126
17417,V004860,P0238,10,2023-02-21,C0299
17418,V005994,P0565,9,2020-01-08,C0138
17419,V000969,P0239,1,2021-12-09,C0027
17420,V006037,P0170,4,2021-04-16,C0169
17421,V004167,P0071,2,2021-09-11,C0251
17422,V003911,P0169,10,2021-02-02,C0270
17423,V004327,P0283,10,2023-03-23,C0263
17424,V005387,P0141,6,2022-06-10,C0182
17425,V000874,P0259,1,2023-10-19,C0243
17426,V007840,P0546,4,2021-07-20,C0053
17427,V003200,P0276,8,2023-11-28,C0164
17428,V003198,P0325,6,2021-04-22,C0205
17429,V004722,P0187,3,2020-09-10,C0009
17430,V001889,P0204,5,2021-10-16,C0253
17431,V003318,P0345,8,2020-03-07,C0069
17432,V006732,P0164,4,2020-09-13,C0253
17433,V000681,P0233,2,2023-05-20,C0229
17434,V005373,P0248,7,2020-07-23,C0144
17435,V005455,P0281,1,2024-05-11,C0139
17436,V006447,P0550,8,2021-07-27,C0260
17437,V004717,P0525,9,2020-01-02,C0220
17438,V007824,P0065,5,2022-05-19,C0048
17439,V001768,P0031,9,2023-07-25,C0285
17440,V003358,P0428,4,2020-01-26,C0126
17441,V000440,P0304,5,2021-03-24,C0015
17442,V003935,P0570,7,2020-12-08,C0230
17443,V001610,P0127,5,2020-06-24,C0101
17444,V005509,P0079,3,2023-07-19,C0169
17445,V005545,P0161,2,2023-12-07,C0204
17446,V007360,P0381,7,2022-11-30,C0181
17447,V003675,P0161,1,2020-11-18,C0002
17448,V004457,P0287,3,2024-01-20,C0185
17449,V002949,P0036,3,2023-08-22,C0230
17450,V002936,P0021,3,2020-01-08,C0190
17451,V002602,P0166,8,2024-03-06,C0184
17452,V002070,P0188,7,2022-11-16,C0237
17453,V003080,P0339,7,2020-11-29,C0264
17454,V005613,P0356,7,2022-01-23,C0017
17455,V004643,P0173,10,2020-05-31,C0241
17456,V005370,P0410,9,2021-06-24,C0264
17457,V003423,P0398,10,2024-03-25,C0195
17458,V001368,P0080,8,2023-09-14,C0044
17459,V000748,P0181,6,2020-09-04,C0129
17460,V007550,P0036,3,2023-03-28,C0278
17461,V005562,P0480,7,2023-04-15,C0211
17462,V006329,P0138,1,2020-08-08,C0243
17463,V000949,P0090,3,2022-07-24,C0150
17464,V002811,P0205,6,2022-10-18,C0210
17465,V003472,P0224,10,2023-01-30,C0240
17466,V007462,P0020,7,2021-09-17,C0159
17467,V003175,P0058,1,2023-11-27,C0140
17468,V000053,P0516,8,2024-03-22,C0253
17469,V000490,P0544,8,2024-04-07,C0182
17470,V000099,P0229,4,2024-06-07,C0181
17471,V004781,P0085,8,2023-12-20,C0181
17472,V006082,P0350,9,2020-01-25,C0278
17473,V000029,P0282,6,2020-05-18,C0049
17474,V000492,P0113,5,2020-07-30,C0237
17475,V006152,P0511,7,2022-09-30,C0114
17476,V003967,P0471,4,2024-03-27,C0069
17477,V005219,P0536,9,2021-09-04,C0229
17478,V000485,P0392,7,2021-03-15,C0112
17479,V007688,P0043,6,2022-12-01,C0142
17480,V001900,P0249,8,2021-05-13,C0214
17481,V000421,P0411,1,2022-06-12,C0009
17482,V006684,P0206,1,2023-01-02,C0071
17483,V005867,P0577,10,2022-07-03,C0187
17484,V000641,P0139,2,2022-06-20,C0185
17485,V007648,P0162,9,2023-10-15,C0061
17486,V005893,P0411,4,2022-07-17,C0300
17487,V003470,P0036,7,2021-04-20,C0200
17488,V000563,P0307,5,2023-06-09,C0226
17489,V003054,P0398,8,2020-01-09,C0190
17490,V005453,P0122,10,2022-01-18,C0069
17491,V007219,P0160,6,2023-04-14,C0026
17492,V000246,P0093,10,2021-07-25,C0036
17493,V003015,P0364,4,2022-12-31,C0137
17494,V000812,P0516,6,2024-05-18,C0058
17495,V003822,P0075,5,2020-12-24,C0241
17496,V001773,P0347,9,2020-01-18,C0123
17497,V001094,P0123,4,2023-09-15,C0140
17498,V003029,P0174,4,2021-06-21,C0282
17499,V005580,P0273,10,2021-12-15,C0089
17500,V000661,P0554,3,2022-12-04,C0131
17501,V006533,P0590,9,2022-12-01,C0187
17502,V003876,P0324,4,2023-12-23,C0045
17503,V005718,P0238,4,2022-01-30,C0124
17504,V002653,P0232,5,2021-01-31,C0047
17505,V002300,P0440,5,2023-03-05,C0212
17506,V005892,P0362,10,2021-11-25,C0214
17507,V000037,P0154,3,2020-06-10,C0126
17508,V005703,P0366,7,2021-02-13,C0005
17509,V005464,P0294,7,2024-01-11,C0067
17510,V005326,P0522,8,2022-03-09,C0214
17511,V002977,P0061,10,2020-07-22,C0275
17512,V003677,P0013,7,2023-11-25,C0195
17513,V001213,P0020,2,2020-04-07,C0253
17514,V000349,P0526,8,2021-03-01,C0197
17515,V007145,P0475,9,2021-10-23,C0155
17516,V005564,P0208,7,2024-01-16,C0216
17517,V006463,P0065,7,2020-12-02,C0027
17518,V000297,P0004,7,2022-02-14,C0167
17519,V003696,P0316,3,2021-10-29,C0122
17520,V004479,P0030,2,2023-12-03,C0192
17521,V007514,P0097,8,2023-05-05,C0109
17522,V002182,P0428,6,2021-10-08,C0262
17523,V001913,P0556,4,2022-11-27,C0246
17524,V000098,P0545,5,2021-09-13,C0041
17525,V006672,P0039,3,2020-06-15,C0059
17526,V004324,P0319,1,2024-04-30,C0262
17527,V000083,P0149,2,2023-04-07,C0245
17528,V007880,P0466,5,2023-07-09,C0137
17529,V005355,P0492,6,2021-10-28,C0206
17530,V002101,P0339,4,2020-03-02,C0035
17531,V000412,P0402,10,2022-02-23,C0158
17532,V005016,P0427,8,2020-02-10,C0045
17533,V004842,P0475,1,2021-12-02,C0149
17534,V005457,P0360,6,2021-01-04,C0190
17535,V006203,P0044,10,2022-05-21,C0276
17536,V007192,P0020,5,2024-06-02,C0144
17537,V002043,P0392,1,2024-01-27,C0262
17538,V005426,P0099,7,2024-04-23,C0064
17539,V006317,P0177,4,2024-05-10,C0142
17540,V007489,P0407,1,2024-04-02,C0276
17541,V004638,P0321,5,2020-06-19,C0232
17542,V001396,P0021,9,2020-08-15,C0278
17543,V002077,P0428,2,2022-04-02,C0282
17544,V004426,P0430,6,2021-07-25,C0056
17545,V007533,P0151,1,2020-02-16,C0260
17546,V006087,P0130,3,2021-09-27,C0204
17547,V003263,P0581,8,2020-09-22,C0124
17548,V004793,P0576,8,2024-02-28,C0295
17549,V003306,P0352,4,2024-04-29,C0166
17550,V004527,P0144,5,2024-06-08,C0099
17551,V006941,P0160,6,2022-11-28,C0090
17552,V004408,P0115,2,2024-04-15,C0161
17553,V007095,P0485,7,2020-01-31,C0153
17554,V005313,P0051,5,2023-08-18,C0150
17555,V004032,P0570,6,2023-04-13,C0084
17556,V006781,P0351,2,2021-06-02,C0200
17557,V006602,P0587,2,2020-05-03,C0092
17558,V001381,P0369,7,2020-10-15,C0060
17559,V004898,P0150,4,2022-12-04,C0119
17560,V003230,P0019,8,2020-01-17,C0192
17561,V005342,P0586,5,2020-01-08,C0089
17562,V006396,P0448,5,2021-12-08,C0246
17563,V005113,P0474,4,2021-03-03,C0048
17564,V006859,P0506,3,2022-07-27,C0099
17565,V006388,P0397,4,2021-12-06,C0200
17566,V003215,P0209,2,2022-04-26,C0200
17567,V004246,P0435,7,2021-10-27,C0106
17568,V004840,P0111,6,2021-10-23,C0099
17569,V005164,P0311,6,2022-07-16,C0232
17570,V003169,P0178,2,2023-04-21,C0056
17571,V004588,P0565,1,2023-11-24,C0210
17572,V007670,P0030,4,2023-05-03,C0169
17573,V000301,P0185,7,2021-01-12,C0037
17574,V003254,P0161,7,2022-12-09,C0131
17575,V003784,P0250,2,2024-01-12,C0007
17576,V005945,P0509,6,2023-09-20,C0210
17577,V004079,P0344,4,2023-02-27,C0183
17578,V007770,P0514,5,2023-05-05,C0265
17579,V001859,P0192,7,2022-02-16,C0109
17580,V001843,P0179,9,2022-09-25,C0137
17581,V005524,P0375,3,2021-09-05,C0086
17582,V000943,P0064,1,2024-01-06,C0234
17583,V001272,P0274,9,2020-02-10,C0126
17584,V001779,P0039,1,2023-06-17,C0234
17585,V005334,P0483,10,2022-11-02,C0056
17586,V007807,P0299,2,2021-10-23,C0007
17587,V004143,P0061,3,2021-11-18,C0300
17588,V002045,P0210,4,2022-07-01,C0132
17589,V001149,P0138,8,2021-09-26,C0122
